75594	1
90639	0
75593	1
90634	1
75599	1
22526	0
90637	0
120161	0
138134	0
63923	0
86717	1
120160	0
120163	0
22522	0
10991	1
138137	0
120162	0
22521	1
86715	1
138130	0
86713	1
86710	1
120158	0
63919	0
138128	0
86709	1
86708	1
63918	0
120155	0
120156	0
90642	0
90643	1
75590	0
90640	1
90629	1
75581	0
75582	1
90627	1
75583	1
86720	0
90628	1
90625	0
90626	0
75586	1
75588	1
86725	1
75589	1
120174	0
138126	0
138123	0
138124	0
120171	0
120170	0
63931	1
86721	1
138122	0
138120	0
120169	0
0	0
138119	0
120166	0
138118	0
120167	0
86718	1
138117	0
138116	0
63926	0
4	0
90633	0
90632	0
90631	1
75580	1
90656	1
22506	1
75577	1
90657	1
75574	1
96009	1
22503	0
96008	0
75572	1
96006	1
75570	1
96005	1
138151	0
96004	1
138152	0
138153	0
96002	0
120181	0
96001	1
138155	0
120180	0
96000	0
138156	0
120183	0
138157	0
120182	0
63901	1
120185	0
75578	1
138159	0
120184	0
63903	0
75579	0
120175	0
120177	0
120179	0
90660	1
90662	1
90661	1
90666	0
75563	1
90648	1
75564	1
75565	1
75566	1
90646	1
75560	1
75561	1
75562	1
120192	0
138143	0
86700	1
120190	0
138142	0
86703	1
120196	0
75568	1
86705	0
75569	1
63911	1
86706	1
120188	0
120189	0
120186	0
120187	0
63909	0
90651	1
90650	1
61820	0
63967	0
138179	0
39625	1
138178	0
39628	0
63963	0
138175	0
138174	0
39626	1
138177	0
10951	0
138176	0
138171	0
45202	0
63960	1
138172	0
112801	1
90600	1
61816	1
112808	1
112806	1
63959	0
61818	1
112802	1
112803	1
61831	0
39635	1
138168	0
138166	0
10962	0
63975	1
61835	0
39639	0
10961	0
61834	0
10960	1
63973	1
138163	0
138162	0
35707	0
10965	0
63970	0
138160	0
45210	1
35703	0
10968	0
122306	0
122309	0
61825	0
122301	0
61828	1
122302	0
122304	0
63941	1
39606	0
61801	1
61800	0
10974	0
138199	0
90613	1
10979	0
90617	0
138193	0
10975	1
90616	0
138195	0
90618	0
138194	0
45220	1
122318	0
122317	0
63937	0
63939	0
122311	0
138188	0
63953	0
138185	0
39611	1
10981	0
90604	1
138184	0
90608	1
10988	0
90607	1
45230	1
61807	0
61809	0
122327	0
122321	0
122320	0
61805	1
122323	0
61806	0
122322	0
112847	1
112846	0
39664	1
112845	1
112844	1
86794	0
136078	0
86795	0
86796	1
86797	0
136073	0
136074	0
86791	1
35759	1
86792	0
136071	0
35755	0
136072	0
39668	0
86798	0
22592	0
112838	0
39676	1
112831	1
136059	0
136068	0
35748	0
35747	0
136062	0
136063	0
39677	0
22598	0
112825	0
112827	1
39643	1
112829	1
112828	0
112820	1
35739	0
136096	0
86770	0
136098	0
86771	0
136099	0
63982	0
86772	1
63981	1
86775	1
63986	1
35731	0
39649	1
22584	1
86776	1
106594	0
86777	1
136090	0
136091	0
106598	1
106599	0
136093	0
136094	0
112816	1
112819	1
112811	0
86782	1
136084	0
136085	0
86780	1
106580	1
86785	1
106581	0
136088	0
63993	1
136089	0
86784	1
106584	1
106585	0
63996	0
106582	0
63997	1
22573	1
86787	1
106583	1
63998	0
86788	1
106588	1
106589	1
35721	0
106586	1
136080	0
39656	1
136081	0
128408	0
90687	1
112886	0
112887	1
90685	0
112888	1
90686	1
112889	1
128404	0
90683	1
112882	0
112883	1
128406	0
90681	1
112884	1
22560	0
35791	1
106568	0
106569	0
86759	1
106575	1
86758	0
106578	1
86755	1
86754	1
106574	0
106573	1
128410	0
112890	0
86750	0
106570	1
86753	1
112892	0
128413	0
112891	1
22569	0
90674	1
112878	0
90676	1
112875	0
112876	0
90670	1
90673	0
24690	0
106557	1
24694	0
106567	0
24695	0
22556	0
68101	1
106564	1
86769	1
106563	1
86768	1
106562	1
86766	1
106560	1
35786	0
128401	0
112881	0
128402	0
68109	1
86763	1
112880	0
86762	1
90667	1
128426	0
112860	1
112862	1
112863	0
112864	0
112867	0
39685	0
112868	1
106548	1
24681	0
39686	0
39681	0
86733	1
22540	0
35775	1
22541	1
35772	0
86735	1
106551	1
22542	1
86737	1
106556	1
35776	1
86739	1
106555	0
24685	0
22546	0
22547	0
22548	0
128430	0
128432	0
86731	1
86730	0
128414	0
90695	0
112855	0
112853	1
90699	1
112854	0
106537	1
24670	1
112859	0
112857	0
39695	0
90690	1
39691	0
106541	1
22530	1
35761	0
106540	1
24679	0
22534	0
106544	1
86749	1
106543	0
35767	0
22532	1
106542	0
86747	1
90689	1
86742	1
128421	0
31423	0
82248	1
128320	0
128322	0
82245	1
136102	0
128324	0
82241	1
31429	0
82242	0
76914	1
82243	0
24775	1
76911	1
106642	1
68027	0
76912	0
31425	0
31424	1
68025	0
24770	0
106634	1
24771	0
68022	0
